user_id,event_time,event_type,product_id,category_id,user_session,price,device,browser,location,time_on_page
1560,2025-03-27 22:15:59,view,19,9,36499,50.75,desktop,Edge,Germany,212
1722,2025-04-02 13:20:59,view,79,9,18819,88.92,desktop,Chrome,USA,11
1304,2025-04-01 16:06:59,view,85,5,49495,751.45,desktop,Chrome,UK,90
1394,2025-03-19 10:03:59,cart,83,10,34868,135.14,mobile,Safari,UK,56
1680,2025-03-16 19:08:59,cart,99,5,36724,173.22,tablet,Edge,Germany,300
1702,2025-03-11 06:26:59,view,95,9,32882,237.29,tablet,Chrome,Canada,289
1626,2025-03-18 01:20:59,view,42,1,39901,612.96,desktop,Safari,India,170
1369,2025-03-31 21:29:59,view,25,2,18634,516.48,desktop,Edge,Germany,171
1027,2025-03-14 16:39:59,view,69,6,45094,704.9,mobile,Firefox,France,29
1479,2025-03-11 22:28:59,view,80,9,17988,844.68,mobile,Firefox,India,35
1114,2025-03-18 02:15:59,cart,79,9,24705,581.95,desktop,Edge,Germany,291
1394,2025-03-16 05:38:59,purchase,99,1,34868,733.85,mobile,Chrome,USA,265
1073,2025-03-04 10:36:59,cart,98,8,33219,765.19,desktop,Firefox,USA,11
1241,2025-03-17 02:49:59,cart,56,10,13938,607.49,mobile,Firefox,India,81
1034,2025-03-23 10:48:59,view,62,1,34292,259.78,mobile,Firefox,France,138
1604,2025-03-06 00:15:59,purchase,15,7,17958,468.36,desktop,Edge,India,234
1734,2025-03-29 17:55:59,view,6,2,21285,555.01,mobile,Edge,India,144
1765,2025-03-08 01:50:59,purchase,17,10,44886,519.71,desktop,Chrome,Germany,260
1712,2025-03-25 05:34:59,cart,83,3,28770,695.27,desktop,Edge,France,252
1590,2025-03-08 06:38:59,view,50,6,42371,857.04,desktop,Firefox,Germany,106
1741,2025-03-12 11:30:59,view,89,5,39426,677.99,tablet,Safari,India,5
1884,2025-03-20 21:32:59,view,25,9,25495,142.2,desktop,Safari,Germany,282
1806,2025-03-12 05:22:59,purchase,60,4,48953,594.46,desktop,Firefox,Canada,62
1263,2025-03-27 16:36:59,cart,28,1,10886,862.56,tablet,Edge,Canada,295
1093,2025-03-06 06:01:59,view,57,1,30075,91.94,desktop,Firefox,India,289
1263,2025-03-20 22:55:59,purchase,53,2,10886,753.09,tablet,Firefox,France,253
1300,2025-03-26 10:41:59,view,82,3,22570,823.34,mobile,Firefox,Canada,129
1712,2025-03-31 15:47:59,purchase,8,7,28770,121.56,desktop,Safari,Canada,245
1740,2025-03-05 02:15:59,view,29,2,34613,343.5,tablet,Edge,USA,220
1935,2025-03-10 12:21:59,view,25,6,14598,286.77,tablet,Chrome,France,186
1436,2025-03-08 09:18:59,view,91,6,16804,706.43,mobile,Firefox,Germany,92
1693,2025-03-31 09:46:59,view,91,6,38531,212.87,mobile,Edge,France,204
1428,2025-03-17 07:03:59,view,99,4,15668,848.93,desktop,Firefox,India,105
1161,2025-03-30 10:24:59,view,14,10,37622,271.69,tablet,Chrome,UK,262
1148,2025-03-13 21:21:59,view,26,2,24693,130.32,desktop,Safari,UK,289
1894,2025-03-06 01:46:59,view,64,2,41324,750.1,desktop,Firefox,UK,278
1393,2025-03-15 06:58:59,view,94,10,23891,62.32,desktop,Edge,UK,262
1888,2025-03-14 05:36:59,cart,11,8,36508,495.51,desktop,Chrome,Germany,271
1011,2025-03-22 10:17:59,view,72,5,43448,198.75,desktop,Safari,France,233
1200,2025-03-13 19:20:59,view,93,6,48949,731.24,tablet,Chrome,USA,170
1888,2025-03-08 02:51:59,purchase,51,4,36508,361.07,desktop,Firefox,France,292
1419,2025-03-24 05:43:59,view,32,10,15821,480.63,tablet,Chrome,USA,273
1660,2025-03-05 21:00:59,view,35,10,38603,932.03,tablet,Safari,UK,300
1976,2025-03-08 04:58:59,view,68,6,29576,85.73,mobile,Safari,India,73
1253,2025-03-08 16:31:59,cart,10,9,10596,96.65,mobile,Firefox,USA,83
1127,2025-03-15 04:49:59,cart,30,1,37254,831.61,tablet,Safari,UK,272
1515,2025-03-13 22:47:59,view,68,4,42576,443.38,mobile,Safari,France,158
1870,2025-04-01 05:46:59,view,23,7,49535,721.94,mobile,Chrome,UK,89
1127,2025-03-04 17:05:59,purchase,80,8,37254,954.44,desktop,Safari,Canada,60
1427,2025-03-17 07:51:59,purchase,33,5,44106,490.05,desktop,Firefox,USA,218
1468,2025-03-31 02:15:59,purchase,16,2,43105,991.88,desktop,Chrome,USA,30
1370,2025-03-20 02:16:59,cart,81,4,23993,478.46,desktop,Edge,France,190
1863,2025-04-01 09:57:59,view,46,3,17948,84.95,mobile,Chrome,Canada,234
1177,2025-04-02 14:56:59,view,90,8,42526,783.97,mobile,Edge,UK,274
1880,2025-03-15 08:22:59,cart,38,8,47909,814.38,tablet,Safari,Germany,247
1902,2025-03-09 21:55:59,view,26,9,47588,813.27,mobile,Safari,USA,80
1097,2025-03-13 17:08:59,cart,7,3,41896,672.05,mobile,Edge,USA,205
1880,2025-03-14 04:56:59,purchase,75,1,47909,916.9,mobile,Firefox,India,236
1776,2025-03-17 12:00:59,cart,7,8,10879,311.28,desktop,Firefox,Germany,120
1384,2025-03-05 13:04:59,view,26,9,17227,213.39,tablet,Edge,Canada,74
1370,2025-03-19 23:02:59,purchase,27,7,23993,216.49,tablet,Chrome,USA,266
1606,2025-03-09 07:45:59,view,78,9,12030,488.47,mobile,Edge,UK,35
1714,2025-03-15 19:38:59,view,74,4,19870,975.58,mobile,Edge,Germany,259
1299,2025-03-31 22:39:59,cart,67,8,37427,915.96,mobile,Chrome,UK,206
1261,2025-03-27 21:15:59,purchase,42,7,33131,12.25,tablet,Edge,India,188
1052,2025-03-27 19:50:59,view,93,5,11599,124.56,tablet,Edge,India,246
1332,2025-03-19 19:50:59,view,80,9,43014,947.61,mobile,Edge,Canada,248
1744,2025-03-09 19:47:59,purchase,96,5,16206,780.08,mobile,Chrome,Canada,76
1299,2025-03-17 20:42:59,purchase,88,5,37427,371.08,desktop,Firefox,Germany,96
1007,2025-03-17 09:40:59,purchase,47,3,13778,36.07,desktop,Edge,Canada,223
1839,2025-03-09 23:47:59,view,44,1,49416,837.5,mobile,Edge,Canada,252
1725,2025-04-01 13:33:59,view,22,6,14869,942.71,desktop,Chrome,Germany,213
1948,2025-03-06 04:01:59,view,39,3,37428,877.91,tablet,Firefox,Germany,234
1888,2025-03-14 11:00:59,view,11,10,36508,684.07,mobile,Edge,UK,81
1210,2025-03-10 06:03:59,view,9,10,13994,111.89,mobile,Edge,UK,58
1953,2025-03-05 23:19:59,view,49,6,23040,734.46,tablet,Firefox,Germany,153
1498,2025-03-17 13:31:59,view,95,10,29150,266.1,mobile,Chrome,UK,116
1607,2025-03-21 03:14:59,view,75,6,42363,677.17,desktop,Edge,France,82
1644,2025-03-10 15:27:59,view,27,2,15156,356.87,desktop,Chrome,India,15
1181,2025-03-17 19:00:59,view,62,3,10366,989.98,mobile,Safari,USA,132
1489,2025-03-13 19:15:59,view,60,6,49628,741.29,tablet,Firefox,UK,265
1730,2025-04-02 15:38:59,view,36,5,42980,899.77,mobile,Chrome,Canada,83
1903,2025-03-12 20:44:59,view,100,7,45722,912.48,tablet,Edge,Canada,63
1098,2025-03-09 22:01:59,view,63,9,11728,608.29,desktop,Chrome,France,277
1919,2025-03-29 22:03:59,view,92,6,38220,833.29,tablet,Chrome,Canada,28
1049,2025-03-25 16:25:59,cart,86,3,43337,113.02,desktop,Chrome,India,279
1678,2025-03-20 01:30:59,view,6,7,28912,797.75,desktop,Safari,Canada,46
1539,2025-03-21 11:05:59,view,97,10,22425,967.03,mobile,Safari,India,41
1317,2025-03-21 19:36:59,view,14,4,32861,236.34,mobile,Safari,India,288
1744,2025-03-14 14:59:59,cart,30,1,16206,85.34,desktop,Edge,France,47
1562,2025-03-24 17:50:59,view,4,10,17148,481.08,desktop,Chrome,France,184
1907,2025-03-21 14:43:59,view,21,8,18490,247.23,tablet,Firefox,USA,48
1625,2025-03-18 04:45:59,view,30,2,32391,10.58,desktop,Edge,Germany,93
1545,2025-03-10 02:49:59,purchase,14,9,15521,727.68,mobile,Firefox,Germany,219
1293,2025-03-26 20:13:59,view,68,2,26905,717.88,tablet,Firefox,UK,221
1840,2025-03-20 09:34:59,view,44,1,30599,841.78,mobile,Firefox,India,155
1396,2025-04-03 12:08:59,view,60,3,35918,618.88,tablet,Chrome,France,13
1908,2025-03-07 07:43:59,purchase,73,2,21279,133.01,desktop,Safari,Germany,93
1451,2025-03-07 10:05:59,view,47,2,32899,25.9,tablet,Edge,France,273
1010,2025-03-27 17:37:59,view,59,9,21357,199.8,tablet,Edge,Canada,81
1327,2025-03-06 21:50:59,view,46,5,14087,241.97,desktop,Edge,India,274
1458,2025-03-08 00:34:59,view,53,5,27122,543.48,desktop,Firefox,Canada,149
1643,2025-03-09 13:14:59,view,89,3,45672,696.26,desktop,Chrome,India,95
1183,2025-03-31 04:33:59,view,72,3,17904,963.22,mobile,Edge,Canada,288
1298,2025-03-28 21:36:59,view,48,5,45299,654.43,mobile,Firefox,France,204
1576,2025-03-30 19:49:59,view,52,5,16067,285.18,desktop,Safari,Germany,120
1458,2025-03-17 09:56:59,view,43,7,27122,903.93,mobile,Firefox,India,260
1955,2025-03-10 17:34:59,view,16,6,43820,793.57,mobile,Safari,UK,48
1393,2025-03-24 09:48:59,view,100,4,21854,568.94,tablet,Edge,USA,143
1321,2025-03-29 18:04:59,view,84,10,29287,436.18,mobile,Firefox,France,192
1745,2025-03-27 20:29:59,view,62,3,43583,945.48,desktop,Firefox,UK,109
1177,2025-03-17 10:53:59,cart,92,4,42526,66.92,desktop,Chrome,Canada,211
1193,2025-03-26 06:51:59,purchase,3,4,48927,913.43,tablet,Firefox,Canada,231
1189,2025-03-11 04:32:59,view,98,9,17885,836.5,mobile,Firefox,France,123
1371,2025-03-27 20:49:59,view,100,5,41075,672.88,mobile,Edge,France,104
1921,2025-03-20 00:37:59,view,22,9,29663,28.49,desktop,Edge,USA,80
1915,2025-03-26 20:09:59,cart,61,8,38122,815.49,desktop,Edge,India,152
1303,2025-03-30 14:12:59,view,69,6,22056,736.59,tablet,Chrome,USA,299
1993,2025-03-06 20:29:59,view,69,3,11732,137.3,mobile,Edge,France,146
1529,2025-03-04 13:24:59,view,66,8,29430,685.07,desktop,Safari,Germany,119
1782,2025-03-30 15:01:59,view,38,2,12232,168.68,tablet,Edge,USA,223
1915,2025-03-29 08:35:59,purchase,12,7,38122,552.84,mobile,Edge,France,211
1096,2025-03-12 17:18:59,view,33,10,17713,515.41,tablet,Chrome,France,275
1851,2025-03-05 10:26:59,view,38,3,14702,643.06,mobile,Chrome,Germany,291
1894,2025-03-16 08:18:59,view,72,4,41324,974.71,tablet,Firefox,UK,20
1439,2025-04-03 00:28:59,view,38,6,49044,306.06,tablet,Edge,UK,197
1175,2025-04-03 11:19:59,view,43,9,24443,247.71,mobile,Safari,Canada,41
1023,2025-03-27 23:06:59,view,23,7,27879,996.42,mobile,Chrome,UK,204
1300,2025-03-23 21:25:59,view,73,5,22570,644.72,mobile,Chrome,USA,147
1512,2025-03-22 18:28:59,view,13,5,19901,582.81,tablet,Edge,USA,52
1427,2025-03-16 14:51:59,view,12,5,44106,563.03,desktop,Edge,UK,243
1063,2025-03-19 14:59:59,view,32,10,22931,580.97,desktop,Chrome,India,116
1438,2025-03-11 14:47:59,cart,16,9,22310,578.83,mobile,Chrome,USA,162
1499,2025-03-23 09:06:59,view,59,5,12121,443.26,mobile,Firefox,Canada,49
1668,2025-03-23 16:02:59,view,98,7,12754,675.69,desktop,Edge,UK,255
1524,2025-03-18 22:06:59,view,6,2,45891,704.41,desktop,Firefox,Canada,107
1639,2025-03-20 10:19:59,view,55,8,31410,188.86,desktop,Firefox,UK,115
1621,2025-03-10 12:04:59,view,50,5,49101,655.0,desktop,Safari,Germany,180
1919,2025-03-25 12:06:59,cart,97,4,38220,161.09,mobile,Firefox,UK,185
1845,2025-03-27 16:44:59,view,7,8,40551,318.29,desktop,Firefox,France,18
1438,2025-03-22 01:25:59,purchase,51,3,22310,783.85,desktop,Edge,France,105
1836,2025-03-05 20:14:59,view,53,7,24704,37.74,desktop,Firefox,India,12
1093,2025-03-12 11:03:59,cart,48,1,45807,358.58,tablet,Firefox,USA,96
1000,2025-03-25 16:23:59,view,44,4,25831,343.09,desktop,Edge,France,46
1093,2025-03-27 23:00:59,purchase,4,7,45807,840.06,desktop,Chrome,India,48
1755,2025-03-26 15:36:59,view,60,7,31304,963.83,mobile,Firefox,France,87
1111,2025-03-16 00:27:59,view,93,8,19080,596.13,tablet,Chrome,Germany,281
1580,2025-03-08 13:52:59,purchase,52,9,49537,710.27,tablet,Safari,Germany,18
1261,2025-03-29 18:58:59,view,47,2,27798,178.24,mobile,Edge,Canada,82
1112,2025-03-17 13:04:59,view,5,8,12134,365.4,mobile,Firefox,Germany,152
1706,2025-03-17 04:10:59,view,1,1,36347,958.59,mobile,Firefox,France,293
1866,2025-03-29 05:17:59,view,96,4,46902,797.53,tablet,Edge,UK,48
1653,2025-03-29 02:49:59,view,13,5,14288,967.85,mobile,Safari,UK,48
1772,2025-04-02 19:22:59,view,38,5,43699,443.51,mobile,Edge,France,16
1763,2025-03-17 08:56:59,view,7,5,25811,844.68,tablet,Safari,USA,214
1551,2025-03-23 07:45:59,view,92,9,35087,431.15,tablet,Edge,USA,244
1431,2025-03-24 19:23:59,cart,58,3,41372,186.94,desktop,Edge,Germany,34
1234,2025-03-26 11:50:59,view,84,9,49942,427.89,mobile,Edge,USA,76
1398,2025-03-17 21:13:59,view,87,5,27192,422.74,mobile,Chrome,Germany,168
1666,2025-03-16 12:03:59,view,35,9,30395,950.96,tablet,Safari,UK,128
1007,2025-03-31 21:01:59,view,31,10,20992,668.59,mobile,Chrome,UK,43
1273,2025-03-25 00:13:59,view,43,5,28801,600.57,tablet,Firefox,Germany,58
1748,2025-04-01 12:56:59,view,19,10,39589,370.83,tablet,Firefox,France,228
1471,2025-03-11 05:44:59,view,69,7,42131,239.63,tablet,Edge,India,193
1371,2025-03-20 17:41:59,view,91,7,41075,567.51,tablet,Chrome,Germany,177
1431,2025-03-05 04:17:59,purchase,62,6,41372,61.92,desktop,Edge,France,273
1952,2025-03-23 20:46:59,purchase,57,2,37429,920.31,tablet,Firefox,Germany,51
1073,2025-03-11 03:31:59,view,57,6,33219,232.76,desktop,Edge,USA,181
1099,2025-03-17 07:25:59,view,24,6,29932,855.11,desktop,Edge,India,82
1270,2025-03-16 13:27:59,cart,1,1,26823,710.07,desktop,Chrome,UK,285
1155,2025-03-22 11:21:59,view,98,7,30583,494.93,desktop,Safari,France,210
1178,2025-03-11 03:47:59,purchase,69,8,23255,648.84,tablet,Edge,USA,83
1313,2025-03-25 05:08:59,view,80,10,47238,971.97,desktop,Chrome,France,98
1270,2025-03-24 18:54:59,purchase,57,5,26823,609.5,mobile,Firefox,France,153
1190,2025-03-08 09:47:59,view,57,1,40306,199.5,desktop,Chrome,UK,54
1476,2025-03-05 22:31:59,view,74,9,36505,199.97,tablet,Edge,India,290
1745,2025-03-08 12:21:59,view,91,2,43583,65.0,tablet,Firefox,Germany,230
1265,2025-03-29 22:47:59,view,19,7,26036,135.52,desktop,Safari,Germany,217
1086,2025-03-07 08:04:59,view,35,9,21585,260.3,mobile,Chrome,Germany,142
1335,2025-03-28 13:39:59,view,1,2,11913,100.56,tablet,Edge,Germany,33
1924,2025-03-06 23:14:59,purchase,93,5,29680,694.98,desktop,Firefox,USA,10
1206,2025-03-31 06:21:59,view,52,10,15015,372.39,tablet,Safari,Germany,89
1046,2025-03-22 21:37:59,view,10,8,43329,526.59,tablet,Safari,USA,130
1486,2025-03-07 12:53:59,cart,71,7,20479,533.88,desktop,Edge,USA,24
1065,2025-04-01 06:51:59,cart,97,8,39529,189.15,tablet,Chrome,USA,35
1990,2025-03-27 16:12:59,cart,7,4,35012,446.99,desktop,Safari,France,259
1014,2025-03-18 14:18:59,cart,83,6,35946,463.8,desktop,Edge,USA,145
1486,2025-03-30 21:25:59,purchase,30,3,20479,631.03,mobile,Chrome,Canada,266
1144,2025-03-20 17:17:59,view,27,8,42087,650.6,mobile,Safari,Canada,158
1281,2025-03-29 21:28:59,purchase,65,3,13581,369.46,mobile,Firefox,Germany,17
1853,2025-03-24 19:55:59,view,96,4,25083,184.12,tablet,Edge,USA,153
1635,2025-03-16 09:24:59,view,91,1,49097,529.86,mobile,Chrome,Canada,187
1132,2025-03-06 07:27:59,cart,58,3,30921,40.92,desktop,Chrome,India,14
1665,2025-03-06 02:57:59,view,5,6,47029,358.19,mobile,Edge,UK,178
1904,2025-03-31 15:09:59,purchase,82,7,36740,362.72,mobile,Safari,UK,266
1480,2025-03-23 00:17:59,view,23,8,44954,691.18,desktop,Edge,USA,88
1695,2025-03-20 17:07:59,cart,62,1,26114,652.72,mobile,Firefox,Germany,54
1422,2025-03-17 05:50:59,view,87,6,29390,203.9,tablet,Edge,India,57
1721,2025-03-29 14:20:59,view,24,5,26110,420.11,tablet,Chrome,India,227
1419,2025-03-23 06:39:59,view,9,4,15821,668.78,desktop,Safari,France,65
1018,2025-03-15 22:46:59,cart,32,1,26769,568.25,desktop,Firefox,France,200
1442,2025-03-07 03:55:59,view,4,6,34649,633.99,tablet,Chrome,India,212
1436,2025-03-17 17:13:59,view,86,4,44365,225.02,mobile,Edge,USA,127
1543,2025-03-07 05:19:59,purchase,88,8,26538,128.42,mobile,Safari,France,92
1388,2025-03-21 11:43:59,cart,78,3,44595,507.2,mobile,Edge,India,11
1633,2025-03-04 10:23:59,view,89,8,19575,216.12,desktop,Edge,USA,22
1769,2025-03-26 09:07:59,cart,90,3,43249,140.85,tablet,Edge,UK,171
1388,2025-03-22 05:52:59,purchase,74,4,44595,481.18,desktop,Safari,Germany,228
1797,2025-03-16 05:27:59,view,7,1,32336,691.87,tablet,Chrome,Canada,235
1018,2025-03-28 11:45:59,purchase,51,10,26769,128.51,tablet,Firefox,Canada,140
1487,2025-03-16 04:10:59,cart,62,3,19284,166.96,desktop,Chrome,India,42
1072,2025-03-29 04:51:59,view,73,3,16905,407.53,tablet,Chrome,India,103
1838,2025-03-11 17:59:59,cart,98,8,10134,118.79,desktop,Firefox,Canada,46
1696,2025-03-11 05:23:59,view,50,7,40781,502.8,tablet,Edge,USA,100
1566,2025-03-21 01:47:59,view,4,4,41190,655.03,mobile,Chrome,USA,223
1317,2025-03-14 08:12:59,view,25,10,32861,780.93,mobile,Chrome,Canada,44
1487,2025-03-15 11:38:59,purchase,14,5,19284,425.04,tablet,Edge,UK,195
1587,2025-03-07 14:58:59,view,73,8,13747,614.44,desktop,Edge,Canada,134
1945,2025-04-01 13:59:59,view,59,4,28715,711.39,mobile,Chrome,USA,89
1831,2025-03-27 20:04:59,view,15,10,29585,789.99,mobile,Edge,Germany,107
1715,2025-03-08 17:07:59,purchase,74,3,29904,67.91,mobile,Edge,Germany,281
1390,2025-04-03 01:08:59,cart,94,9,48779,856.0,mobile,Chrome,UK,144
1343,2025-03-31 22:24:59,cart,71,1,42111,290.61,tablet,Safari,France,253
1777,2025-03-18 09:29:59,purchase,81,6,35550,815.84,desktop,Safari,USA,121
1908,2025-03-27 03:08:59,cart,4,7,21279,525.68,tablet,Firefox,France,195
1519,2025-03-18 23:57:59,view,57,8,30601,353.06,desktop,Chrome,UK,210
1343,2025-03-14 18:28:59,purchase,74,4,42111,486.06,tablet,Chrome,India,137
1051,2025-03-18 08:21:59,view,3,1,17474,461.01,desktop,Safari,Germany,274
1248,2025-03-22 01:12:59,view,29,6,47902,228.08,desktop,Firefox,USA,149
1152,2025-03-07 06:40:59,view,9,6,23959,570.86,tablet,Chrome,India,211
1926,2025-03-26 16:22:59,view,59,3,24218,974.78,tablet,Firefox,India,206
1221,2025-03-26 13:44:59,view,32,1,10994,428.91,tablet,Firefox,USA,100
1643,2025-03-08 18:59:59,view,93,1,45672,438.33,desktop,Chrome,UK,26
1805,2025-03-31 19:53:59,view,73,10,21912,574.74,tablet,Safari,Canada,129
1953,2025-04-02 14:54:59,view,83,9,34741,617.8,mobile,Safari,Germany,276
1473,2025-03-09 21:23:59,cart,32,3,35640,422.24,desktop,Safari,France,25
1408,2025-03-11 22:50:59,view,7,4,26337,671.89,mobile,Edge,USA,209
1582,2025-03-28 03:43:59,purchase,44,4,11553,386.66,mobile,Firefox,Germany,173
1560,2025-03-14 10:27:59,view,90,4,36499,778.08,mobile,Chrome,Germany,158
1694,2025-03-14 12:26:59,view,89,4,25209,332.44,desktop,Firefox,USA,142
1883,2025-03-18 01:48:59,view,8,9,16284,935.86,tablet,Safari,UK,14
1374,2025-03-22 01:16:59,view,66,8,44860,758.71,mobile,Chrome,India,30
1076,2025-03-05 09:12:59,view,18,1,36367,112.65,tablet,Chrome,USA,35
1683,2025-03-05 15:03:59,view,46,5,18663,515.79,desktop,Chrome,France,126
1100,2025-03-17 12:55:59,view,28,3,44315,744.17,mobile,Safari,Germany,26
1935,2025-03-08 11:52:59,view,11,1,14598,41.15,mobile,Firefox,India,230
1772,2025-03-16 18:50:59,cart,44,3,43699,415.16,tablet,Chrome,Canada,238
1715,2025-03-10 15:59:59,view,7,6,12926,925.39,mobile,Chrome,Germany,61
1744,2025-03-06 13:00:59,view,52,2,16206,171.54,mobile,Chrome,USA,5
1129,2025-03-27 16:15:59,cart,96,1,45968,360.2,mobile,Chrome,UK,29
1967,2025-03-03 20:22:59,view,26,6,11321,883.28,mobile,Firefox,India,90
1772,2025-03-17 23:11:59,purchase,2,3,43699,923.58,mobile,Safari,USA,232
1994,2025-03-23 14:04:59,view,84,3,37567,705.37,mobile,Chrome,USA,146
1650,2025-03-18 20:21:59,purchase,59,2,12050,28.66,desktop,Firefox,Canada,261
1103,2025-03-14 22:44:59,view,1,3,39870,750.88,mobile,Safari,UK,291
1129,2025-03-05 12:00:59,purchase,8,3,45968,933.67,desktop,Safari,India,286
1061,2025-03-08 02:46:59,view,76,6,35182,613.11,tablet,Safari,France,174
1125,2025-03-17 14:50:59,purchase,98,2,22615,855.2,mobile,Edge,France,13
1886,2025-03-09 21:44:59,view,71,7,24205,222.0,desktop,Chrome,UK,196
1090,2025-04-02 01:34:59,purchase,66,10,35990,786.6,mobile,Firefox,Canada,186
1026,2025-03-16 17:59:59,view,93,5,16786,631.41,mobile,Firefox,Germany,58
1034,2025-03-29 09:08:59,view,61,9,23298,897.0,desktop,Safari,Germany,235
1050,2025-03-12 17:23:59,purchase,20,2,40475,512.38,mobile,Firefox,USA,226
1341,2025-03-21 07:52:59,view,92,10,16386,101.21,mobile,Safari,Germany,11
1771,2025-03-25 17:52:59,view,51,6,35313,954.98,mobile,Safari,France,237
1159,2025-03-24 10:03:59,cart,100,4,24053,546.77,tablet,Safari,Germany,203
1963,2025-03-31 20:34:59,view,4,6,30166,565.37,desktop,Firefox,Germany,97
1580,2025-03-27 23:52:59,view,32,7,34415,575.21,desktop,Firefox,UK,74
1932,2025-03-28 21:05:59,view,61,5,17471,179.97,tablet,Firefox,Germany,65
1339,2025-03-24 22:07:59,cart,42,9,31265,716.82,desktop,Chrome,USA,167
1061,2025-03-06 03:45:59,cart,34,3,35182,455.78,mobile,Edge,India,194
1757,2025-03-17 03:42:59,purchase,76,5,30322,321.33,mobile,Safari,India,251
1217,2025-03-10 02:30:59,view,11,2,32021,954.56,tablet,Edge,Germany,256
1668,2025-03-29 17:41:59,view,38,7,27862,907.58,mobile,Edge,UK,123
1840,2025-03-20 15:37:59,cart,57,2,30599,224.05,tablet,Edge,Germany,91
1696,2025-03-22 12:16:59,cart,42,8,18438,404.77,mobile,Firefox,France,284
1061,2025-03-24 06:50:59,purchase,33,10,35182,681.22,desktop,Edge,Germany,136
1413,2025-03-11 04:46:59,view,92,1,46640,656.14,mobile,Edge,Germany,239
1858,2025-03-08 19:00:59,view,32,2,40959,50.8,tablet,Chrome,France,266
1931,2025-03-11 13:39:59,view,10,7,17254,740.98,desktop,Chrome,India,189
1830,2025-03-25 14:04:59,view,5,6,40040,658.55,mobile,Safari,France,22
1441,2025-03-26 08:09:59,view,30,1,29712,731.95,desktop,Chrome,France,214
1671,2025-03-22 20:24:59,view,69,9,46847,446.82,tablet,Edge,USA,198
1698,2025-03-27 21:38:59,cart,93,3,48815,590.13,tablet,Firefox,France,113
1786,2025-03-18 14:55:59,view,28,9,12941,123.82,mobile,Firefox,USA,80
1677,2025-04-02 15:17:59,view,56,4,48249,927.52,desktop,Edge,India,32
1545,2025-03-14 21:52:59,cart,50,10,15521,534.62,desktop,Firefox,UK,160
1147,2025-03-06 03:46:59,view,18,2,23356,967.05,desktop,Edge,India,19
1880,2025-04-03 01:28:59,view,92,1,49646,500.75,tablet,Firefox,Germany,253
1288,2025-03-13 17:23:59,purchase,38,3,23802,349.18,mobile,Chrome,UK,185
1963,2025-03-16 19:21:59,view,97,8,30166,897.77,tablet,Firefox,India,287
1893,2025-03-08 17:01:59,view,39,4,32648,939.79,desktop,Firefox,France,54
1865,2025-03-22 08:09:59,purchase,86,6,17130,565.79,mobile,Chrome,India,49
